id,sku,short_description,price,list_price,discount,discount_rate,review_count,product_name,brand_id,brand_name
276912267,7330184073870,"""Giữa muôn vàn ngã rẽ của cuộc đời, tôi vẫn chọn làm một người kiêu hãnh"" là cuốn sách thứ mười của Vãn Tình được xuất bản bởi thương hiệu Bloom Books, điểm lại những câu nói ""đắt giá"" trong hành trìn...",87200,109000,21800,20,6,0.0,0.0,
275923492,3437238886822,Những tổn thương mà các em phải chịu trong giai đoạn thơ ấu sẽ để lại những hậu quả nghiêm trọng và kéo dài. Với những câu chuyện về sang chấn tuổi thơ và những hệ lụy đau lòng của nó được sắp xếp tro...,230400,288000,57600,20,24,0.0,0.0,
275044457,6015106185494,Nhắc đến tỷ phú John Davison Rockefeller Sr. là nhắc đến sự giàu có tột bậc. Ông Vua dầu mỏ này được xem là người Mỹ giàu có nhất mọi thời đại và người giàu nhất trong lịch sử hiện đại. Không chỉ là d...,126000,175000,49000,28,40,0.0,0.0,
275006070,9595014231640,"GIÁO DỤC GIỚI TÍNH CHO CON TRAIVề cuốn sách Giáo Dục Giới Tính Cho Con Trai""Giáo Dục Giới Tính Cho Con Trai"" là một cuốn sách quan trọng trong lĩnh vực giáo dục và phát triển cá nhân, tập trung vào ...",66000,90000,24000,27,10,0.0,0.0,
274668055,6167337243802,"Cuộc Chiến Vi Mạch“Cuộc Chiến Vi Mạch” là tiểu sử kỹ thuật và chính trị của ngành công nghiệp bán dẫn – thứ định nghĩa sức mạnh quân sự, kinh tế và địa chính trị thời đại mới. Chris Miller dẫn dắt ng...",240000,300000,60000,20,17,0.0,0.0,
273355903,1782383724166,"Giới thiệu tác giảTiến sĩ Shefali Tsabary nhận bằng tiến sĩ chuyên ngành Tâm lý lâm sàng, Đại học Columbia, New York. Bà được tiếp cận với quan điểm phương Đông từ rất sớm và lồng ghép quan điểm đó v...",111400,149000,37600,25,836,0.0,0.0,
272000024,2936371267927,"Jason Barron, MBA, là một nhà lãnh đạo đầy sáng tạo tập trung vào chiến lược sản phẩm số và trải nghiệm người dùng. Ông cũng là đồng sự sáng lập nên công ty khởi nghiệp LowestMed, vốn được RetailMeNot...",151200,189000,37800,20,254,0.0,0.0,
267340226,8612715024610,"Giáo trình ""301 câu đàm thoại tiếng Hoa"" được biên dịch và bổ sung dựa trên cơ sở cuốn sách giáo khoa "" Hán ngữ hội thoại 301"" do các chuyên gia Hán ngữ của học viện ngôn ngữ Bắc kinh biên soạn. Giáo ...",64000,95000,31000,33,8,0.0,0.0,
262977989,9472868482700,"BIẾN KẾ TOÁN KHÔ KHAN TRỞ THÀNH TRÒ CHƠI CON TRẺ, DỄ HIỂU VÀ DỄ ÁP DỤNGĐã bao lần bạn cầm trên tay bảng báo cáo tài chính doanh nghiệp của mình, nhưng chẳng thể nào hiểu nổi? Kế toán và tài chính là...",159000,199000,40000,20,277,0.0,0.0,
251928260,8129699467386,"ÔNG TƯỚNG TÌNH BÁO BÍ ẨN NHỮNG ĐIỆP VỤ SIÊU HẠNGSự hy sinh thầm lặng, những chiến công hiển hách cùng di sản quân sự - chính trị quý giá của vị tướng lừng lẫy Đặng Trần Đức (ông Ba Quốc) - Dân tộc Vi...",94900,118000,23100,20,45,0.0,0.0,
250339500,7449540353865,"Destination B1: Grammar & Vocabulary được thiết kế dành cho những người chuẩn bị thi B1 - FCE. Cuốn sách tập trung vào những kiến thức ngữ pháp, từ vựng tiếng Anh thường xuyên sử dụng trong bài th...",158400,198000,39600,20,39,0.0,0.0,
214186194,1728053178860,"Trí tuệ Do Thái là một cuốn sách tư duy đầy tham vọng trong việc nâng cao khả năng tự học tập, ghi nhớ và phân tích - những điều đã khiến người Do Thái vượt trội lên, chiếm lĩnh những vị trí quan trọn...",134900,189000,54100,29,136,0.0,0.0,
212992705,9584346837398,"Cuốn sách bạn ước cha mẹ mình từng đọc (Và con bạn sẽ vui nếu bạn đọc nó).Bạn có từng cảm thấy:Con bạn dường như ít chia sẻ, và bạn tự hỏi làm thế nào để có thể kết nối thật sâu?Bạn đang dò dẫm...",116000,145000,29000,20,63,0.0,0.0,
201845361,5792133950074,"“Súng, vi trùng và thép: Định mệnh của các xã hội loài người” là cuốn sách khoa học phổ thông thứ hai và nổi tiếng nhất của Jared Diamond, được xuất bản lần đầu trên thế giới vào năm 1997.Cuốn sách đ...",236000,339000,103000,30,126,0.0,0.0,
192125806,8685948240690,"Dạy Con Làm Giàu – Tập 11: Trường Dạy Kinh Doanh Cho Những Người Thích Giúp Đỡ Người Khác.Cuốn sách là phần tiếp theo của series Dạy Con Làm Giàu, tập trung vào mô hình kinh doanh tiếp thị mạng lưới—...",60000,80000,20000,25,57,0.0,0.0,
186876107,8252676954142,Cởi Trói Linh HồnCuốn sách giúp người đọc vượt qua giới hạn của chính mìnhNếu đã và đang loay hoay với câu hỏi “Tôi là ai trong cuộc đời này?” thì Cởi trói linh hồn của tác giả Michael A.Singer là c...,100200,124000,23800,19,46,0.0,0.0,
172206434,2503140228806,"Huyền Thuật Và Các Đạo Sĩ Tây TạngHành trình 12 năm trong đất Phật huyền bíGần 100 năm kể từ ngày ra mắt, Mystyquet et Magiciens du Tibet, cuốn sách vang dội châu Âu của nữ tác giả người Pháp Alexan...",86400,108000,21600,20,104,0.0,0.0,
160759005,9465225365199,CƠ THỂ TỰ CHỮA LÀNH - Thanh lọc để phục hồiCuốn sách thứ 6 trong series #1 bán chạy Cơ Thể Tự Chữa LànhNếu bạn nghĩ rằng mình không cần phải thanh lọc - nếu bạn chắc chắn rằng bạn không thể chứa bất...,200000,295000,95000,32,336,0.0,0.0,
155550591,4286056675035,"DINH DƯỠNG HỌC BỊ THẤT TRUYỀN - Sách bán chạy hơn 500.000 nghìn bảnĐông y nói “thực dược đồng nguyên” - thức ăn và thuốc cùng chung nguồn gốc, hay thức ăn chính là thuốc; thế nên việc ăn uống của ch...",136000,178000,42000,24,383,0.0,0.0,
147920903,1967959392540,"Một Thoáng Ta Rực Rỡ Ở Nhân Gian.“Chúng ta bắt đầu bằng tình yêu, rồi đến cái chết. Nhưng có lẽ, đôi khi, ta cũng bắt đầu bằng sự im lặng…”Một thoáng ta rực rỡ ở nhân gian viết dưới dạng một lá thư ...",108000,135000,27000,20,2079,0.0,0.0,
117238177,5673157495853,"Thắng hạng mục sách hư cấu của Goodreads.Được đưa vào danh sách tổng kết sách hay nhất năm của The Washington Post, Christian Science Monitor, New York Public Library, Boston Globe, Amazon, PureWow, ...",130500,150000,19500,13,13,0.0,0.0,
109505434,7564739312098,"Bạn không thông minh lắm đâu - (Tái bản 2021- Tặng kèm bookmark)Cho dù bạn có đang chọn mua smartphone hay đang quyết định xem nên tin theo chính trị gia nào, thì bạn cũng luôn tự cho mình là một cá ...",106950,139000,32050,23,671,0.0,0.0,
95218447,7297889019391,Kinh Bốn Lĩnh Vực Quán Niệm và kinh Quán Niệm Hơi Thở là hai kinh gối đầu giường của các vị khuất sĩ thời Bụt còn tại thế và là nền tảng của nếp sống thiền tập đạo Bụt.Sách Con Đường Chuyển Hóa của t...,76800,89000,12200,14,5,0.0,0.0,
77982982,4562885391825,"Trí Tuệ Xúc Cảm đã nằm trong danh sách bán chạy nhất của Thời báo New York trong một năm rưỡi, với hơn 5.000.000 bản in trên toàn thế giới bằng 40 ngôn ngữ và đã là sách bán chạy nhất ở nhiều quốc gia...",169100,199000,29900,15,50,0.0,0.0,
16284286,2528351834108,"“Tuổi Thơ Dữ Dội” là một câu chuyện hay, cảm động viết về tuổi thơ. Sách dày 404 trang mà người đọc không bao giờ muốn ngừng lại, bị lôi cuốn vì những nhân vật ngây thơ có, khôn ranh có, anh hùng có, ...",64000,80000,16000,20,54,0.0,0.0,
12138656,6986093891821,Có phải những người chiến thắng các chương trình truyền hình thực tế được trời phú cho trí thông minh và kỹ năng hơn người?Có phải các nhà đầu tư vĩ đại có thể nhìn thấy những điều mà hầu hết mọi ngư...,172000,239000,67000,28,11,0.0,0.0,
8965213,8389747336996,"Trong suốt hơn 20 thế kỷ qua, những lời dạy trong các văn bản linh thiêng cổ xưa đã khiến hầu hết mọi người hiểu nhầm. Chỉ có một số ít người trong lịch sử có thể nhận ra rằng nó thật ra là một câu đố...",214000,238000,24000,10,1,0.0,0.0,
8885999,6176117561223,"Không còn cách nào khác, mẹ đành đưa Totto-chan đến một ngôi trường mới, trường Tomoe. Đấy là một ngôi trường kỳ lạ, lớp học thì ở trong toa xe điện cũ, học sinh thì được thoả thích thay đổi chỗ ngồi ...",96000,120000,24000,20,2107,0.0,0.0,
7953305,7279052540885,"Nhằm giúp các em học sinh ôn thi vào lớp 10 cũng như các em học sinh chuyên Toán có một tài liệu mang tính hệ thống để ôn luyện, nâng cao kỹ năng giải Toán để đạt kết quả cao nhất trong các kỳ thi học...",229000,318000,89000,28,262,0.0,0.0,
532156,2514715435654,"Thức Dậy, Anh Vẫn Là Mơ.Giữa mơ và thực, liệu có ranh giới nào đủ rõ ràng để ngăn cách những cảm xúc thật lòng?""Thức Dậy, Anh Vẫn Là Mơ"" là tác phẩm của Jun Phạm – chàng ca sĩ, diễn viên, thành viên...",59900,79000,19100,24,7,0.0,0.0,
278242759,1922974951267,"         TÁC GIẢ: Vương Cát Vỹ    Dịch giả: Nguyệt Ngư    THÔNG TIN XUẤT BẢN:    Giá bìa: 259.000    Kích thước: 13x20,5    Số trang: 540    Mã EAN: 8936230472039    NXB liên kết: NXB Công ...",186480,259000,72520,28,0,0.0,0.0,
278242757,7112316284326,"         TÁC GIẢ: Vương Cát Vỹ    Dịch giả: Nguyệt Ngư    THÔNG TIN XUẤT BẢN:    Giá bìa: 239.000    Kích thước: 13x20,5    Số trang: 484    Mã EAN: 8936230472763    NXB liên kết: NXB Công ...",172080,239000,66920,28,0,0.0,0.0,
278227584,7952954263806,"Nghe đồn khi làm socola ở một biệt thự nọ thì tình yêu sẽ nảy nở, bọn Conan liền tới đó. Nhưng người Ran muốn tặng thì chẳng biết đang ở đâu... Trong bão tuyết, một vụ án mạng xảy ra ở nhà trọ!! Nước ...",33250,35000,1750,5,1,0.0,0.0,
278160072,7063537668286,"Quyết tử với quân đoàn quái nhân, các anh hùng liên tục ngã xuống do vết thương quá nặng. Fubuki kiên trì dùng siêu cho họ nhưng không xuể… Trong lúc đó, Nhật Luân của Kiếm Thánh Hội bỗng xuất hiện tr...",141000,150000,9000,6,4,0.0,0.0,
278070727,7983979566098,"Đi sâu tìm hiểu về cuộc sống ẩn dật của nấm và vai trò mật thiết của chúng đối với đời sống con người, không phải thực vật, cũng chẳng phải động vật, nấm thuộc về một thế giới riêng, vận hành theo nhữ...",114000,168000,54000,32,4,0.0,0.0,
277962612,2055936955609,"Chuyến đi vào Đồng Lô vẫn đang tiếp tục. Lần này nhóm của bọn họ có thêm những gương mặt mới, không chỉ có thần quan mà còn cả ma quỷ. Trên hành trình ấy bọn họ bắt gặp những bức bích họa ẩn giấu dưới...",123600,169000,45400,27,18,0.0,0.0,
277827108,5550246856767,Dai cùng các đồng đội đã lên đường đến Bengarna để tìm vũ khí mới và giải cứu thị trấn khỏi sự tấn công của bầy rồng. Tuy nhiên những người dân sống ở đây lại tỏ ra sợ hãi trước thứ sức mạnh kì lạ của...,65550,69000,3450,5,5,0.0,0.0,
277742023,1279706700733,"KHO TÀNG TRUYỆN CỔ TÍCH VIỆT NAM (Bộ 2 quyển, in lần thứ 11, hiệu chỉnh đầy đủ theo bản gốc, bao gồm phần Khảo dị) Tập 1: 1096 trang; tập 2: 920 trang Tập 1: 978-604-493-277-4; tập 2: 978-604-493-278...",875000,1200000,325000,27,9,0.0,0.0,
277585868,3461359344913,"THẾ MẠNH CỦA TUỔI TRUNG NIÊN – BỨT PHÁ VÀ TÁI ĐỊNH HÌNH THÀNH CÔNG ""Liệu thành công của tuổi trẻ có trở thành gánh nặng khi ta bước vào trung niên? Và làm thế nào để biến sự sa sút thành một cơ hội b...",152460,198000,45540,23,4,0.0,0.0,
277409853,4648624828440,"Bí Ẩn Thảm Án Ở Styles.“Không phải ai cũng là kẻ giết người, nhưng ai cũng có thể là nạn nhân của những bí mật chưa được thổ lộ.”Cuốn tiểu thuyết mở ra trong bối cảnh chiến tranh thế giới lần thứ nh...",93000,122000,29000,24,20,0.0,0.0,
277384364,9354103968957,"Trong thế kỷ mới, những công nghệ tiên tiến ra đời đã giúp các điều tra viên phá những vụ án tưởng chừng như đi vào ngõ cụt. Phòng nghiên cứu pháp y số 9 hay còn gọi là “Số 9” - một đội điều tra đặc ...",48900,55000,6100,11,7,0.0,0.0,
276968843,5060745268097,     Truyện - Naruto        Naruto là một loạt manga Nhật Bản được viết và minh họa bởi Kishimoto Masashi. Manga được đăng lần đầu trên tạp chí Weekly Shonen Jump từ tháng 9 năm 1999 đến tháng 11 ...,35000,35000,0,0,0,0.0,0.0,
276735355,1894718019840,MÔ TẢ SẢN PHẨMTác giả: Nhiều tác giảĐơn vị sản xuất và phát hành: Công ty TNHH Truyền thông giáo dục và giải trí Phan ThịKhổ sách 11 x 18cmSố trang: 95Hình thức bìa mềmKhối lượng 150g.Bộ sách: ...,310000,310000,0,0,0,0.0,0.0,
276583972,4167715735857,"Giới thiệu15 phương pháp thu hút sự giàu có, thành công và thịnh vượng Đây là cuốn sách đầu tiên trong Seri 4 cuốn NGHỆ THUẬT MANIFEST nổi tiếng của tác giả Ryuu Shinohara. Cuốn sách này sẽ tiết lộ:...",85020,109000,23980,22,4,0.0,0.0,
276396477,5032651208184,"Thưa ngoại con mới về:“Thưa ngoại con mới về, con thấy sân vườn kia vẫn ấm nắng của những ngày ta cùng nhau…”Thưa ngoại con mới về là tập tản văn và thơ do Lam (Hồ Dương Mộng Tuyền) viết, ra mắt ngà...",84000,105000,21000,20,24,0.0,0.0,
276289489,6456369151488,Giới thiệu sáchGiáo trình này là tập hợp những dạng đề giúp người thi có đủ năng lực tối thiểu cần thiết cho cuộc thi trong thời gian ngắn và tiến gần đến việc thi đậu. Mục tiêu nhắm đến là giúp ngườ...,51700,75000,23300,31,2,0.0,0.0,
275431364,3233406483786,"TƯ TƯỞNG PHẬT GIÁOMột lịch sử toàn diện về truyền thông Ấn Độ“Tư tưởng Phật Giáo – Một giới thiệu toàn diện về truyền thống Ấn Độ” là cuốn sách đầu tiên mở đầu cho tủ sách về Phật giáo của Omega+, đ...",221600,289000,67400,23,8,0.0,0.0,
275212810,6794492895691,MBA CƠ BẢN - Khóa Học Quản Trị Kinh Doanh Cấp Tốc Cho Người Bận Rộn - Tom Gorman (bìa mềm) - Giá bìa: 269.000đNHỮNG KỸ NĂNG VÀ BÀI HỌC QUAN TRỌNG NHÂT CỦA CHƯƠNG TRÌNH MBA ĐỀU Ở ĐÂY!Nếu được trang ...,215000,269000,54000,20,1,0.0,0.0,
275207548,2929086458239,Tác giả : Nhiều tác giảNăm xuất bản : 2023Khổ sách : 19 x 26.5 cmSố trang: 207Hình thức: Bìa mềmNhà xuất bản: NXB Đại Học Sư Phạm...,46000,46000,0,0,8,0.0,0.0,
275041762,6423726722956,"Bộ sách Harry Potter - phiên bản khổ nhỏ bỏ túi:Bộ truyện bảy tập Harry Potter là tác phẩm đáng tự hào nhất, nổi tiếng nhất đồng thời cũng là tác phẩm mang lại danh tiếng cho sự nghiệp văn chương của...",107000,134000,27000,20,67,0.0,0.0,
274456082,1286499805547,"TÂM LÝ TÍNH NỮ: HIỂU PHỤ NỮ, HIỂU CẢ THẾ GIỚIPhụ nữ luôn là điều bí ẩn đối với đàn ông. Hiểu được suy nghĩ, cảm xúc và hành vi của họ luôn là một thách thức đối với cánh mày râu. Tuy nhiên, cần phải ...",87200,109000,21800,20,14,0.0,0.0,
274120615,1555671659508,"Sách 38 Bức Thư Rockefeller Viết Cho Con TraiNGƯỜI SỐNG TRÊN ĐỜI, NHƯ THẾ NÀO LÀ THIỆN, LẠI NHƯ THẾ NÀO LÀ ÁC? THẾ NÀO LÀ SỰ THIÊN LỆCH, MÀ THẾ NÀO MỚI LÀ CHÍNH ĐÍNH?Có người khởi tâm ác mà thực ra ...",82800,138000,55200,40,59,0.0,0.0,
253129523,5907296908260,"    Atomic Habits - Thay Đổi Tí Hon Hiệu Quả Bất Ngờ (Tái Bản 2023)   • Wall Street Journal Bestseller, USA Today Bestseller, Publisher’s Weekly Bestseller   • Nằm trong Top 20 tựa sách thể loại ...",163400,189000,25600,14,85,0.0,0.0,
251772784,1237945369537,"ĐẾ CHẾ ĐÔNG ẤN ANH - WILLIAM DALRYMPLE Đế chế Đông Ấn Anh - Một lịch sử của giao thương, quyền lực và sự tham tàn, kể lại câu chuyện lịch sử ấn tượng bậc nhất: bằng cách nào mà Đế chế Mughal - vốn đ...",428500,580000,151500,26,3,0.0,0.0,
219148748,1267598113722,"Rất khó miêu tả câu chuyện về Chú bé mang pyjama sọc này. Thường thì chúng tôi vẫn tiết lộ vài chi tiết về cuốn sách trên bìa, nhưng trong trường hợp này chúng tôi nghĩ làm như vậy sẽ làm hỏng cảm giá...",71200,89000,17800,20,148,0.0,0.0,
200852592,1052029159598,"Harry Potter Và Phòng Chứa Bí Mật.Trong kỳ nghỉ hè, Harry bị cô lập tại nhà Dursley và được gia tinh Dobby cảnh báo về một âm mưu nguy hiểm nếu cậu trở lại Hogwarts. Bất chấp lời cảnh báo, Harry vẫn ...",139000,170000,31000,18,109,0.0,0.0,
195962334,3842535503076,"Giới thiệu tác giảKaho Nashiki sinh năm 1959 tại tỉnh Kagoshima. Tốt nghiệp Đại học Doushisha. Ra mắt với tác phẩm BÀ NGOẠI PHÙ THỦY VÀ MÙA HÈ TẬP SỰ. Cô còn sáng tác nhiều tiểu thuyết, tiểu luận, t...",80000,118000,38000,32,18,0.0,0.0,
190707634,5506299102076,"CHẾT GIỮA MÙA HÈ là tập truyện kết tinh những lý tưởng sống cốt lõi cùng những góc khuất ẩn ức thậm sâu trong con người Yukio Mishima. Đó là sự ngợi ca và nỗi ám ảnh thường trực dành cho cái chết, là ...",186000,235000,49000,21,45,0.0,0.0,
185909452,2306851782169,"Điệp Viên Hoàn Hảo X6“Một khi đã bước chân vào thế giới bóng tối ấy, không có đường quay lại...”Ẩn mình sau vỏ bọc một nhà báo quốc tế làm việc cho Time, Reuters và New York Herald Tribune tại Sài G...",142900,178000,35100,20,146,0.0,0.0,
178032058,6130063390096,"Sau thành công của Vị Tu Sĩ Bán Chiếc Ferrari với hàng triệu bản được bán ra khắp thế giới, Robin Sharma tiếp tục cho ra đời quyển sách Thuật Lãnh Đạo Từ Vị Tu Sĩ Bán Chiếc Ferrari - một tác phẩm ứng ...",94400,118000,23600,20,33,0.0,0.0,
105078425,9517483914508,"Giới thiệu tác giả:Văn Thành Lê sinh năm 1986 tại Thanh Hoá, hiện sống và làm việc tại Thành phố Hồ Chí MinhTác phẩm đã in:Hình như là tình yêu; Trạm điện thoại ở thiên đường; Châu lục thứ 7; Như c...",62400,78000,15600,20,9,0.0,0.0,
100347907,4586789689840,Drama Nuôi Tôi Lớn Loài Người Dạy Tôi Khôn - Pương PươngChào mừng các bạn đến với cuốn sách đầu tay của Pương Pương. Nơi mang lại không chỉ những câu chuyện drama cười ra nước mắt và còn thấm đẫm nhữn...,76950,99000,22050,22,908,0.0,0.0,
84970841,1478193941519,"ĐÀN ÔNG THEO ĐUỔI, PHỤ NỮ LỰA CHỌN - ĐỪNG NHẦM VAI!""Làm sao để người ấy chết mê chết mệt tôi?Làm sao để người ấy không thể dứt bỏ tôi được?""Khi bạn hiểu được cách mà tình yêu vận hành dưới góc độ kho...",93400,109000,15600,14,70,0.0,0.0,
77665452,5473809304695,"Tác phẩm cuốn người đọc vào những bài văn xuôi của sóng triều qua những thời khắc khác nhau, vào những độc thoại nội tâm triền miên của sáu nhân vật hay sáu phương diện của một nhân vật cũng được. Một...",121500,135000,13500,10,1,0.0,0.0,
69219921,9187510726727,"OKRs, Hiểu đúng, làm đúng - Cách để áp dụng thành công OKRs ngay từ đầuĐặc điểm của “OKRs, Hiểu đúng, làm đúng”:- “Hướng dẫn thực hành OKRs”; Giải tỏa các hiểu nhầm về OKRs và giúp thực hiện thành c...",203100,239000,35900,15,21,0.0,0.0,
54614797,8002146664322,"RỒI MỘT NGÀY, BỐ MẸ SẼ GIÀ ĐI.“Sinh ra trên đời vốn cô liêu, bởi con đường hỷ nộ ái ố này chỉ có thể bước đi một mình. Nhưng vì có người nhà nên cuộc sống mới đậm hương”.Cuốn sách gồm 21 truyện ngắn...",76600,92000,15400,17,2449,0.0,0.0,
49910019,9853045123569,"""Chào con! Ba mẹ đã sẵn sàng!"" - Cuốn sách không chỉ được viết trên nền tảng khoa học của một bác sĩ mà còn chứa chan tình yêu của một người mẹ.Chắc chắn bạn cũng sẽ cảm nhận được những điểm hay và ...",85500,95000,9500,10,85,0.0,0.0,
32748093,8417804487999,"Nguyễn Hiến Lê không chỉ tìm hiểu, đối chiếu, so sánh với các bản dịch, các công trình nghiên cứu của các nhà triết học phương Đông về Kinh dịch mà ông còn tham bác khá sâu về những công trình của cá...",214400,288000,73600,26,2,0.0,0.0,
1667493,2574916087410,            Lương Ngọc Quyến Và Cuộc Khởi Nghĩa Thái Nguyên 1917                Sách gồm những phần như sau:    I- Người học sinh Đông du thứ nhất    II- Thực nghiệm binh học trên trận đ...,36100,38000,1900,5,3,0.0,0.0,
486206,2513339883391,"Cứu Tinh Vũ Trụ Tiểu thuyết Cứu tinh vũ trụ là một tác phẩm có cốt truyện hấp dẫn, được xếp vào thể loại viễn tưởng khoa học. Tiểu thuyết này lôi cuốn độc giả bằng những đan xen trùng hợp thông minh ...",15000,15000,0,0,0,0.0,0.0,
278275166,5370798614986,"Rintaro Tsugumi, một nam sinh to lớn, trầm tính và có hơi “hung dữ” do vẻ ngoài của mình. Cậu tới từ trường cấp 3 Chidori, ngôi trường nam sinh cấp thấp hội tụ đủ những thành phần “bất hảo”. Bên cạnh ...",51000,51000,0,0,8,0.0,0.0,
278155114,6301273896111,"Bạn đã từng tự hỏi: tại sao giữa vô vàn lựa chọn, mình vẫn chọn sai? Vì sao càng lớn, ta càng thấy lạc lối trong chính cuộc đời mình?Tất cả những thắc mắc đó đều sẽ được giải đáp trong cuốn sách “Bán...",71200,89000,17800,20,3,0.0,0.0,
278058778,3041003435000,"Combo Dịch Cân Kinh, Tẩy Tủy KinhTác giả: Bồ Đề Đạt MaBiên dịch: Toàn ChânLoại sách: Bìa mềmKhổ sách: 13.5*20.5Số Trang: 148 - 328Năm xuất bản: 2025Nhà xuất bản Dân TríHuy Hoang Bookstore phát...",196000,196000,0,0,5,0.0,0.0,
277925823,8389427972791,"Trong những năm đầu đời, trẻ không chỉ lớn lên về thể chất, mà còn hình thành nhân cách, thế giới quan và trí tuệ nền tảng cho suốt cuộc đời. Nhưng giữa vô vàn lời khuyên nuôi dạy con trên thị trường,...",121000,169000,48000,28,0,0.0,0.0,
277808259,4861236933432,"Mèo Mốc – Ai rồi cũng cưới (trừ Mốc)Mèo Mốc, anh mèo “tích cực” nhất quả đất dù đi đến đâu gặp xui đến đó, vẫn đang miệt mài theo đuổi mục tiêu “Mốc hóa thế giới”! Tiếp nối hành trình từ “Nhật ký Mè...",118150,139000,20850,15,6,0.0,0.0,
277499422,9467766065207,"5 Bài Học Của Ben Hogan: Những Nguyên Tắc Cơ Bản Hiện Đại Của GolfTác giả: Ben Hogan & Herbert Warren Wind viết, Anthony Ravielli minh họaSố trang: 280Bìa cứng áo ômKhổ sách: 16x24cmGiá bìa...",296000,399000,103000,26,1,0.0,0.0,
277484010,2240783019334,"Combo Sách Muôn Kiếp Nhân Sinh (Khổ Nhỏ) - Tập 1 + Tập 2 + Tập 3 (Bộ 3 Tập)1. Muôn Kiếp Nhân Sinh - Many Times, Many Lives (Khổ Nhỏ)Giáo sư John Vũ – Nguyên Phong và những câu chuyện chưa từng có về...",285700,374000,88300,24,0,0.0,0.0,
277361914,2814934240187,"    Tôi Thích Dáng Vẻ Nỗ Lực Của Chính Mình   GIỚI THIỆU TÁC GIẢ:   LILY TRƯƠNG   Là một người hướng nội INFJ, tác giả tự do, freelance writer và nhà sáng tạo nội dung đa nền tảng. Cô từng theo ...",82100,99000,16900,17,8,0.0,0.0,
276555888,6784598156308,Mã hàng8935072954154Nhà Cung CấpCông ty cổ phần văn hóa Nhân VănTác giảTrần Ngọc Bảo HânNXBNXB Đồng NaiNăm XB2020Trọng lượng (gr)50Kích Thước Bao Bì27 x 19 x 0.3 cmSố tr...,12000,12000,0,0,0,0.0,0.0,
276176078,1022997116431,"Cuốn sách này giúp bạn tra cứu chữ Hán giản thể - phổn thểGiản thể, phồn thể là cách viết, không bao gồm phát âm.Phát âm thì chia 2 loại là: Tiếng Trung Quốc tiêu chuẩn (đại loại là tiếng Bắc Kinh) v...",120000,120000,0,0,0,0.0,0.0,
275625701,1378623173921,"“Đây là một quyển sách về kinh tế học. Kinh tế học nghiên cứu về hành vi của mỗi con người và cách họ tương tác với nhau, một nghiên cứu được đúc kết từ rất nhiều kinh nghiệm thực tế.”Lời nói và tinh...",466500,595000,128500,22,186,0.0,0.0,
273691882,5971274051914,"LÀM THẾ NÀO ĐỂ QUẢN LÝ THỜI GIAN MỘT CÁCH HIỆU QUẢ KHI CUỘC ĐỜI CHỈ CÓ VỎN VẸN BỐN NGHÌN TUẦN?Tuổi thọ trung bình của con người ngắn đến phi lý, đến đáng sợ và nghiệt ngã… Giả sử bạn sống đến tuổi tá...",126400,158000,31600,20,6,0.0,0.0,
271337379,2897031822340,“LỊCH SỬ THẾ GIỚI”: Toàn bộ lịch sử loài người trong 400 trang sách• Bách khoa toàn thư lịch sử cho mỗi gia đình• Hiểu quá khứ để nhìn hiện tại tỏ tường và cởi mở hơn“Lịch sử thế giới” như một b...,366500,490000,123500,25,95,0.0,0.0,
270734420,3256547634127, Forrest GumpTiểu thuyết Forrest Gump của Winston Groom in năm 1986 thoạt tiên không phải là cuốn sách ăn khách cho đến khi bộ phim chuyển thể ra đời năm 1994 với ngôi sao Tom Hanks. Theo một thống k...,111000,135000,24000,18,277,0.0,0.0,
263391841,5622219533276,"Hai Vạn Dặm Dưới Biển.Câu chuyện bắt đầu khi giáo sư Pierre Aronnax cùng Conseil và thợ săn cá voi Ned Land tham gia chuyến săn một sinh vật biển khổng lồ, được cho là đã gây ra hàng loạt vụ đắm tàu....",79200,99000,19800,20,101,0.0,0.0,
249392700,2994432525901,"Hiểu Việt Nam trân trọng giới thiệu tới quý độc giả Chuyên đề Hiểu Việt Nam số 1 - tháng 3/2023. Đây là một công trình nghiên cứu, biên soạn, dịch thuậ các vấn đề liên quan đến lịch sử - văn hó giúp n...",191000,250000,59000,24,8,0.0,0.0,
248656094,9525081589643,"Trong cuốn sách vừa được tạp chí New York Times bình chọn là sách bán chạy nhất, Jim Loehr và Tony Schwartz đã chứng minh rằng không phải quản trị thời gian mà chính quản trị năng lượng mới là then ch...",112600,149000,36400,24,4,0.0,0.0,
247843970,4435561106792,"Tony Robbins, tác giả bán chạy số một của New York Times với tác phẩm Unshakeable đã nhận xét về Trở nên phi thường rằng: “Từ một nhà khoa học tài năng và là một nhà huấn luyện đầy nhiệt huyết, quyển ...",349000,349000,0,0,56,0.0,0.0,
217154522,3901211327602,"BÚT DẠ BẢNG DELITÍNH NĂNG SẢN PHẨM:️Mực không chứa độc, có thể viết dài lâu️Thân bút chất liệu PP, thoải mái khi viết, chứa được nhiều mực️Thời gian viết dài, màu sắc tươi sáng, mực không gây độc, an...",11000,21600,10600,49,9,0.0,46703.0,Deli
